,index,tconst,titleType,primaryName,originalName,isAdult,yearOfRelease,Duration,genres,averageRating,numVotes
232,997143,tt6391124,tvEpisode,Murder Most Foul,Murder Most Foul,False,2018,45,"Action,Adventure,Drama",7.7,2741
233,1021212,tt6885550,tvEpisode,Chinatown,Chinatown,False,2018,43,"Action,Adventure,Drama",9.2,1407
234,1010924,tt6684884,movie,Ladies in Black,Ladies in Black,False,2018,109,"Comedy,Drama,Romance",6.7,5919
235,1054364,tt7613412,tvEpisode,"Are You There Shim? It's Me, Ian.","Are You There Shim? It's Me, Ian.",False,2018,55,"Comedy,Drama",8.1,1078
236,1021211,tt6885546,tvEpisode,The General,The General,False,2018,43,"Action,Adventure,Drama",8.6,1050
237,1021210,tt6885542,tvEpisode,The Day Reagan Was Shot,The Day Reagan Was Shot,False,2018,43,"Action,Adventure,Drama",8.6,1074
238,1021208,tt6885536,tvEpisode,The King of the Delta Blues,The King of the Delta Blues,False,2018,42,"Action,Adventure,Drama",8.3,1100
239,1021207,tt6885530,tvEpisode,The Kennedy Curse,The Kennedy Curse,False,2018,43,"Action,Adventure,Drama",8.6,1174
240,1021209,tt6885540,tvEpisode,Mrs. Sherlock Holmes,Mrs. Sherlock Holmes,False,2018,43,"Action,Adventure,Drama",8.5,1090
241,1010917,tt6684714,movie,Acts of Violence,Acts of Violence,False,2018,86,"Action,Crime",5.3,11131
242,1054162,tt7609114,movie,Yamla Pagla Deewana Phir Se...,Yamla Pagla Deewana Phir Se...,False,2018,145,"Action,Comedy,Drama",4.6,1062
243,744726,tt2296777,movie,Sherlock Gnomes,Sherlock Gnomes,False,2018,86,"Adventure,Animation,Comedy",5.2,10666
244,455192,tt1034415,movie,Suspiria,Suspiria,False,2018,152,"Fantasy,Horror,Mystery",6.8,63588
245,1036733,tt7210426,movie,Through the Fire,Sauver ou périr,False,2018,116,Drama,7.0,1134
246,997706,tt6401054,tvEpisode,Straighten It Out,Straighten It Out,False,2018,55,"Action,Crime,Drama",7.2,1642
247,997658,tt6400166,movie,My Best Friend,Mi mejor amigo,False,2018,90,"Drama,Romance",6.7,2788
248,1011671,tt6701648,tvEpisode,The Father Thing,The Father Thing,False,2018,47,Sci-Fi,6.6,1798
249,1022894,tt6921496,movie,A Bluebird in My Heart,A Bluebird in My Heart,False,2018,85,"Drama,Thriller",6.3,1242
250,1022930,tt6921996,movie,Johnny English Strikes Again,Johnny English Strikes Again,False,2018,89,"Action,Adventure,Comedy",6.2,65620
251,1022943,tt6922148,tvEpisode,The Body,The Body,False,2018,83,"Drama,Fantasy,Horror",6.3,2604
252,990216,tt6263618,movie,In the Aisles,In den Gängen,False,2018,125,"Drama,Romance",6.9,4175
253,1011690,tt6703346,tvEpisode,Chapter 17,Chapter 17,False,2018,41,"Action,Drama,Sci-Fi",7.2,1405
254,1020797,tt6877164,movie,Valami Amerika 3,Valami Amerika 3,False,2018,103,"Comedy,Music",5.3,1373
255,1055417,tt7638344,movie,Dhadak,Dhadak,False,2018,138,"Drama,Romance",4.5,9253
256,1053781,tt7601514,tvEpisode,Well This Took a Dark Turn,Well This Took a Dark Turn,False,2018,61,"Comedy,Crime,Drama",8.2,1038
257,1053780,tt7601510,tvEpisode,Chocolate Chip Nookie,Chocolate Chip Nookie,False,2018,60,"Comedy,Crime,Drama",7.9,1005
258,1053778,tt7601506,tvEpisode,Gordons,Gordons,False,2018,59,"Comedy,Crime,Drama",7.8,1005
259,1053777,tt7601504,tvEpisode,Mischief Mischief,Mischief Mischief,False,2018,61,"Comedy,Crime,Drama",7.7,1054
260,1035725,tt7188978,movie,Lifechanger,Lifechanger,False,2018,84,"Drama,Fantasy,Horror",5.4,2064
261,1053782,tt7601516,tvEpisode,Double Trouble,Double Trouble,False,2018,60,"Comedy,Crime,Drama",8.2,1033
262,1022666,tt6917210,movie,Buffalo Boys,Buffalo Boys,False,2018,102,"Action,Drama,History",5.8,1075
263,1022668,tt6917242,movie,Made in Italy,Made in Italy,False,2018,100,"Comedy,Drama",5.8,1008
264,1022675,tt6917314,movie,Io sono Tempesta,Io sono Tempesta,False,2018,102,"Comedy,Drama",5.6,1167
265,1036667,tt7209510,movie,Glossary of Broken Dreams,Glossary of Broken Dreams,False,2018,99,"Animation,Comedy,Drama",6.9,2659
266,995886,tt6365796,movie,The Grizzlies,The Grizzlies,False,2018,102,"Biography,Drama",7.5,1421
267,1020892,tt6878820,tvMovie,Z-O-M-B-I-E-S,Z-O-M-B-I-E-S,False,2018,94,"Family,Musical,Romance",6.3,3954
268,1053651,tt7598968,tvMovie,The Beach House,The Beach House,False,2018,90,Drama,6.6,1424
269,1020895,tt6878882,movie,Operation Red Sea,Hong hai xing dong,False,2018,142,"Action,Drama,Thriller",6.7,6239
270,1020883,tt6878624,tvEpisode,Nora Inu,Nora Inu,False,2018,66,"Action,Drama,Sci-Fi",8.3,3922
271,1053616,tt7598190,tvEpisode,Worst Day Ever,Worst Day Ever,False,2018,42,"Action,Drama,Thriller",8.6,1054
272,985953,tt6192974,tvEpisode,Manhunt,Manhunt,False,2018,53,"Biography,Crime,Drama",7.8,2243
273,1053707,tt7600128,tvEpisode,Pilot,Pilot,False,2018,79,Drama,8.7,1276
274,1011608,tt6699860,movie,Solo,Solo,False,2018,91,"Adventure,Drama,Romance",4.9,2411
275,1053666,tt7599684,tvEpisode,Barbershop,Barbershop,False,2018,24,"Comedy,Drama,Music",9.1,2479
276,1056735,tt7666250,movie,Yuli,Yuli,False,2018,115,"Biography,Drama,Music",7.1,1644
277,1021579,tt6892446,movie,Boys Cry,La terra dell'abbastanza,False,2018,95,"Crime,Drama",6.2,1430
278,1011060,tt6687658,tvEpisode,"First Shot a Winner, Lads","First Shot a Winner, Lads",False,2018,42,"Adventure,Drama,History",8.4,1993
279,1021568,tt6892340,movie,Sono tornato,Sono tornato,False,2018,100,"Comedy,Drama",6.2,1286
280,1054949,tt7628458,movie,Hadi Be Oglum,Hadi Be Oglum,False,2018,112,Drama,7.1,3057
281,1054988,tt7629358,tvEpisode,Teddy Perkins,Teddy Perkins,False,2018,35,"Comedy,Drama,Music",9.7,5514
282,1021581,tt6892462,movie,The World Is Yours,Le monde est à toi,False,2018,102,"Comedy,Crime",6.4,3770
283,1021962,tt6902176,tvEpisode,Autofac,Autofac,False,2018,51,Sci-Fi,7.9,2948
284,1011065,tt6687676,tvEpisode,We Are Gone,We Are Gone,False,2018,54,"Adventure,Drama,History",8.7,2043
285,1011064,tt6687672,tvEpisode,"The C, the C, the Open C","The C, the C, the Open C",False,2018,56,"Adventure,Drama,History",8.4,1777
286,1055016,tt7630632,tvEpisode,A Dark Knight: Pieces of a Broken Mirror,A Dark Knight: Pieces of a Broken Mirror,False,2018,43,"Action,Crime,Drama",8.0,1599
287,1011063,tt6687668,tvEpisode,Terror Camp Clear,Terror Camp Clear,False,2018,47,"Adventure,Drama,History",8.7,1925
288,1021978,tt6902346,tvEpisode,Will You Take My Hand?,Will You Take My Hand?,False,2018,45,"Action,Adventure,Drama",6.9,3628
289,1011062,tt6687666,tvEpisode,Horrible from Supper,Horrible from Supper,False,2018,47,"Adventure,Drama,History",8.3,1836
290,1011061,tt6687664,tvEpisode,A Mercy,A Mercy,False,2018,46,"Adventure,Drama,History",8.4,1880
291,1021976,tt6902342,tvEpisode,"The War Without, the War Within","The War Without, the War Within",False,2018,49,"Action,Adventure,Drama",7.3,3209
292,1055041,tt7631348,tvMovie,Freaky Friday,Freaky Friday,False,2018,90,"Comedy,Fantasy,Musical",3.7,1170
293,1036294,tt7203520,movie,Werewolf,Wilkolak,False,2018,88,"Drama,Horror,War",6.1,1095
294,996256,tt6374338,tvEpisode,Full Moon,Full Moon,False,2018,44,"Action,Adventure,Drama",7.7,3098
295,1054847,tt7625832,tvEpisode,Champagne Papi,Champagne Papi,False,2018,26,"Comedy,Drama,Music",7.5,1604
296,996732,tt6384386,movie,Fanney Khan,Fanney Khan,False,2018,130,"Comedy,Drama,Music",4.5,1954
297,996258,tt6374344,tvEpisode,The Revelation,The Revelation,False,2018,44,"Action,Adventure,Drama",7.7,2927
298,1022011,tt6902696,movie,Gloria Bell,Gloria Bell,False,2018,102,"Comedy,Drama,Music",6.3,9659
299,1011116,tt6688354,movie,The Field Guide to Evil,The Field Guide to Evil,False,2018,117,Horror,4.9,1683
300,1055183,tt7634444,tvEpisode,Everythingship,Everythingship,False,2018,41,"Crime,Drama,Romance",7.7,2597
301,1055182,tt7634434,tvEpisode,Amour Fou,Amour Fou,False,2018,45,"Crime,Drama,Romance",8.2,2742
302,1055165,tt7633618,tvEpisode,Episode #1.2,Episode #1.2,False,2018,60,"Drama,Fantasy,Romance",8.4,1736
303,1055238,tt7635410,tvEpisode,"Send in Stewie, Please","Send in Stewie, Please",False,2018,26,"Animation,Comedy",6.0,1988
304,1011143,tt6688912,tvEpisode,Guest Starring John Noble,Guest Starring John Noble,False,2018,42,"Action,Adventure,Drama",8.4,1606
305,1021634,tt6893836,movie,They'll Love Me When I'm Dead,They'll Love Me When I'm Dead,False,2018,98,Documentary,7.4,4530
306,1036245,tt7201846,movie,"Cyrano, My Love",Edmond,False,2018,110,"Comedy,Drama,History",7.4,2423
307,1055053,tt7631468,tvEpisode,Helen,Helen,False,2018,25,"Comedy,Drama,Music",8.0,1672
308,1011080,tt6688022,movie,After Everything,After Everything,False,2018,95,"Comedy,Drama,Romance",6.4,1202
309,1054822,tt7624934,movie,Zoo,Zoo,False,2018,95,"Comedy,Drama,Horror",5.6,1471
310,1036189,tt7201148,tvEpisode,Never Mind,Never Mind,False,2018,61,Drama,8.4,1352
311,1055140,tt7632930,movie,Trener,Trener,False,2018,138,"Drama,Sport",6.4,1213
312,1036190,tt7201150,tvEpisode,Some Hope,Some Hope,False,2018,58,Drama,8.4,1199
313,1036191,tt7201152,tvEpisode,Mother's Milk,Mother's Milk,False,2018,58,Drama,8.0,1021
314,1036192,tt7201154,tvEpisode,At Last,At Last,False,2018,60,Drama,8.7,1054
315,1021889,tt6900448,movie,Mirai,Mirai no Mirai,False,2018,98,"Adventure,Animation,Drama",7.0,12880
316,1011172,tt6690004,movie,The Freshmen,Première année,False,2018,92,"Comedy,Drama",6.6,2110
317,1058610,tt7705790,movie,Tholiprema,Tholi Prema,False,2018,137,Romance,7.3,2353
318,1010992,tt6686700,movie,Don't. Get. Out!,Steig. Nicht. Aus!,False,2018,109,Thriller,5.8,1123
319,1054489,tt7617864,tvEpisode,In Search of Lost Time,In Search of Lost Time,False,2018,42,"Action,Adventure,Drama",7.5,1278
320,985722,tt6186910,movie,Imaikkaa Nodigal,Imaikkaa Nodigal,False,2018,170,"Action,Crime,Drama",7.4,4640
321,1054510,tt7618184,movie,Mulk,Mulk,False,2018,140,Drama,6.9,13947
322,1055371,tt7637972,tvEpisode,For Good,For Good,False,2018,42,"Action,Adventure,Drama",7.2,1380
323,724146,tt2140629,movie,Arizona,Arizona,False,2018,85,"Comedy,Thriller",5.8,7130
324,1036350,tt7204348,movie,El Angel,El Ángel,False,2018,118,"Biography,Crime,Drama",7.0,9278
325,1055374,tt7637980,tvEpisode,Both Sides Now,Both Sides Now,False,2018,42,"Action,Adventure,Drama",7.3,1353
326,1054412,tt7615302,movie,Red Joan,Red Joan,False,2018,101,"Biography,Drama,History",6.4,9871
327,1036399,tt7205316,movie,MILF,MILF,False,2018,101,Comedy,4.7,4603
328,1022332,tt6910020,movie,Nothing to Lose,Nada a Perder,False,2018,134,"Biography,Drama",5.4,22894
329,1036424,tt7205942,movie,Gundermann,Gundermann,False,2018,128,"Biography,Drama,History",7.3,1704
330,1055377,tt7638002,tvEpisode,Schott Through the Heart,Schott Through the Heart,False,2018,42,"Action,Adventure,Drama",7.0,1304
331,1054436,tt7616114,tvEpisode,A World Between Worlds,A World Between Worlds,False,2018,23,"Action,Adventure,Animation",9.5,1683
332,1054435,tt7616110,tvEpisode,A Fool's Hope,A Fool's Hope,False,2018,22,"Action,Adventure,Animation",8.8,1106
333,1054434,tt7616108,tvEpisode,DUME,DUME,False,2018,22,"Action,Adventure,Animation",8.4,1102
334,1054433,tt7616104,tvEpisode,Jedi Night,Jedi Night,False,2018,22,"Action,Adventure,Animation",9.4,1659
335,1054431,tt7616092,tvEpisode,Wolves and a Door,Wolves and a Door,False,2018,22,"Action,Adventure,Animation",8.6,1101
336,759970,tt2404639,movie,The Happy Prince,The Happy Prince,False,2018,105,"Biography,Drama",6.2,4692
337,1054427,tt7616072,tvEpisode,Family Reunion - and Farewell,Family Reunion - and Farewell,False,2018,22,"Action,Adventure,Animation",9.4,1678
338,1022283,tt6908274,movie,Mirage,Durante la tormenta,False,2018,128,"Drama,Fantasy,Mystery",7.4,43872
339,1022098,tt6904272,movie,The Negotiation,Hyeob-sang,False,2018,114,"Action,Crime,Thriller",6.7,2463
340,996896,tt6386614,tvEpisode,"Now More Than Ever, We Care About You","Now More Than Ever, We Care About You",False,2018,70,"Drama,Sci-Fi,Thriller",7.8,1236
341,996897,tt6386620,tvEpisode,Imagine Manchuria,Imagine Manchuria,False,2018,52,"Drama,Sci-Fi,Thriller",7.8,1093
342,996898,tt6386624,tvEpisode,Sensô Kôi,Sensô Kôi,False,2018,58,"Drama,Sci-Fi,Thriller",7.9,1073
343,996899,tt6386628,tvEpisode,Sabra,Sabra,False,2018,53,"Drama,Sci-Fi,Thriller",7.6,1073
344,996900,tt6386630,tvEpisode,History Ends,History Ends,False,2018,56,"Drama,Sci-Fi,Thriller",8.0,1008
345,996901,tt6386632,tvEpisode,The New Colossus,The New Colossus,False,2018,54,"Drama,Sci-Fi,Thriller",8.7,1231
346,996864,tt6385856,movie,Hey Jude,Hey Jude,False,2018,146,Drama,6.9,1098
347,1021466,tt6889538,tvEpisode,Third Year,Third Year,False,2018,43,Drama,9.1,1077
348,1021504,tt6890582,movie,Yeom-lyeok,Yeom-lyeok,False,2018,101,"Action,Comedy,Fantasy",5.9,4838
349,996904,tt6386638,tvEpisode,Baku,Baku,False,2018,53,"Drama,Sci-Fi,Thriller",8.6,1051
350,996905,tt6386640,tvEpisode,Jahr Null,Jahr Null,False,2018,57,"Drama,Sci-Fi,Thriller",8.9,1244
351,1035936,tt7195802,tvEpisode,On Infernal Ground,On Infernal Ground,False,2018,42,"Action,Drama,Fantasy",9.0,2111
352,1055369,tt7637966,tvEpisode,Fort Rozz,Fort Rozz,False,2018,42,"Action,Adventure,Drama",7.5,1382
353,990402,tt6266538,movie,Vice,Vice,False,2018,132,"Biography,Comedy,Drama",7.2,125925
354,1055367,tt7637944,tvEpisode,Legion of Super-Heroes,Legion of Super-Heroes,False,2018,42,"Action,Adventure,Drama",7.7,1455
355,996913,tt6386748,movie,Birds of Passage,Pájaros de verano,False,2018,125,"Crime,Drama",7.5,10564
356,1021410,tt6889032,movie,The Cake General,Tårtgeneralen,False,2018,101,"Comedy,Drama",6.8,4004
357,1054659,tt7621294,tvEpisode,Miasma,Miasma,False,2018,42,"Crime,Drama,Mystery",7.7,1201
358,1022138,tt6905696,movie,Slaughterhouse Rulez,Slaughterhouse Rulez,False,2018,104,"Action,Comedy,Fantasy",5.3,12550
359,1021404,tt6888938,movie,White Chamber,White Chamber,False,2018,89,"Drama,Horror,Sci-Fi",4.4,1378
360,1020774,tt6876660,tvEpisode,Where You Left Your Heart,Where You Left Your Heart,False,2018,42,"Drama,Fantasy,Horror",8.9,1169
361,995698,tt6362496,tvEpisode,Charlie's Home Alone,Charlie's Home Alone,False,2018,20,Comedy,6.9,1768
362,995697,tt6362494,tvEpisode,The Gang Wins the Big Game,The Gang Wins the Big Game,False,2018,20,Comedy,7.0,1564
363,995696,tt6362490,tvEpisode,The Gang Does a Clip Show,The Gang Does a Clip Show,False,2018,21,Comedy,7.5,1770
364,995695,tt6362488,tvEpisode,The Gang Solves the Bathroom Problem,The Gang Solves the Bathroom Problem,False,2018,23,Comedy,8.4,1771
365,998750,tt6421110,movie,Proud Mary,Proud Mary,False,2018,89,"Action,Crime,Drama",5.0,9011
366,995694,tt6362486,tvEpisode,The Gang Gets New Wheels,The Gang Gets New Wheels,False,2018,25,Comedy,9.0,2134
367,995693,tt6362484,tvEpisode,Time's Up for the Gang,Time's Up for the Gang,False,2018,22,Comedy,9.3,2532
368,995692,tt6362482,tvEpisode,The Gang Beats Boggs: Ladies Reboot,The Gang Beats Boggs: Ladies Reboot,False,2018,21,Comedy,6.7,2698
369,995691,tt6362480,tvEpisode,The Gang Escapes,The Gang Escapes,False,2018,23,Comedy,8.2,1847
370,1020173,tt6864046,movie,Shadow,Ying,False,2018,116,"Action,Adventure,Drama",7.0,13174
371,1037269,tt7221864,tvEpisode,The Violet Hour,The Violet Hour,False,2018,84,Drama,8.0,1588
372,1010351,tt6674472,tvEpisode,The Matrimonial Metric,The Matrimonial Metric,False,2018,20,"Comedy,Romance",7.5,1779
373,995699,tt6362498,tvEpisode,Mac Finds His Pride,Mac Finds His Pride,False,2018,21,Comedy,8.4,3538
374,1010350,tt6674468,tvEpisode,The Solo Oscillation,The Solo Oscillation,False,2018,21,"Comedy,Romance",7.3,1769
375,1010349,tt6674466,tvEpisode,The Separation Triangulation,The Separation Triangulation,False,2018,19,"Comedy,Romance",7.3,1805
376,1010346,tt6674454,tvEpisode,The Tenant Disassociation,The Tenant Disassociation,False,2018,21,"Comedy,Romance",7.3,1690
377,1010345,tt6674452,tvEpisode,The Athenaeum Allocation,The Athenaeum Allocation,False,2018,20,"Comedy,Romance",6.9,1718
378,1010344,tt6674448,tvEpisode,The Neonatal Nomenclature,The Neonatal Nomenclature,False,2018,19,"Comedy,Romance",7.1,1698
379,1010343,tt6674434,tvEpisode,The Reclusive Potential,The Reclusive Potential,False,2018,21,"Comedy,Romance",7.2,1690
380,1010348,tt6674462,tvEpisode,The Novelization Correlation,The Novelization Correlation,False,2018,21,"Comedy,Romance",7.5,1756
381,1020149,tt6863784,movie,Saamy Square,Saamy²,False,2018,156,Action,4.5,1210
382,1010347,tt6674456,tvEpisode,The Gates Excitation,The Gates Excitation,False,2018,20,"Comedy,Romance",7.2,1729
383,1020277,tt6866358,tvEpisode,Chapter Eight: Know Your Truth,Chapter Eight: Know Your Truth,False,2018,38,"Action,Comedy,Crime",9.0,2389
384,1020276,tt6866356,tvEpisode,"Chapter Seven: Loud, Fast, and Keep Going","Chapter Seven: Loud, Fast, and Keep Going",False,2018,37,"Action,Comedy,Crime",9.3,2880
385,1020275,tt6866350,tvEpisode,"Chapter Six: Listen with Your Ears, React with Your Face","Chapter Six: Listen with Your Ears, React with Your Face",False,2018,29,"Action,Comedy,Crime",8.5,2056
386,1020274,tt6866348,tvEpisode,Chapter Five: Do Your Job,Chapter Five: Do Your Job,False,2018,29,"Action,Comedy,Crime",8.4,2026
387,1020273,tt6866342,tvEpisode,Chapter Four: Commit ... to YOU,Chapter Four: Commit ... to YOU,False,2018,32,"Action,Comedy,Crime",7.8,1985
388,1020272,tt6866340,tvEpisode,Chapter Three: Make the Unsafe Choice,Chapter Three: Make the Unsafe Choice,False,2018,34,"Action,Comedy,Crime",7.9,2093
389,1020271,tt6866338,tvEpisode,Chapter Two: Use It,Chapter Two: Use It,False,2018,32,"Action,Comedy,Crime",7.7,2298
390,1020270,tt6866334,tvEpisode,Chapter One: Make Your Mark,Chapter One: Make Your Mark,False,2018,33,"Action,Comedy,Crime",8.2,2757
391,1052510,tt7571992,movie,Nyitva,Nyitva,False,2018,95,"Comedy,Drama,Romance",6.5,1286
392,998402,tt6415098,tvEpisode,Wig Out,Wig Out,False,2018,60,"Action,Crime,Drama",7.3,1572
393,1035434,tt7183100,tvEpisode,All the Comforts of Home,All the Comforts of Home,False,2018,42,"Action,Adventure,Drama",8.6,1899
394,1035431,tt7183092,tvEpisode,Past Life,Past Life,False,2018,42,"Action,Adventure,Drama",8.7,1997
395,1035430,tt7183090,tvEpisode,Best Laid Plans,Best Laid Plans,False,2018,41,"Action,Adventure,Drama",8.4,1840
396,1035429,tt7183086,tvEpisode,The Last Day,The Last Day,False,2018,42,"Action,Adventure,Drama",8.4,1973
397,998424,tt6415416,movie,Mug,Twarz,False,2018,91,"Comedy,Drama",6.4,2236
398,1035428,tt7183084,tvEpisode,Together or Not at All,Together or Not at All,False,2018,40,"Action,Adventure,Drama",8.4,1950
399,1035426,tt7183078,tvEpisode,Fun & Games,Fun & Games,False,2018,42,"Action,Adventure,Drama",9.0,2285
400,1010377,tt6674710,tvEpisode,The VCR Illumination,The VCR Illumination,False,2018,20,"Comedy,Romance",7.5,1782
401,1037241,tt7220754,movie,Heavy Trip,Hevi reissu,False,2018,92,"Comedy,Music",7.0,7681
402,1010368,tt6674690,tvEpisode,The Tam Turbulence,The Tam Turbulence,False,2018,19,"Comedy,Romance",7.1,1756
403,1010367,tt6674688,tvEpisode,The Wedding Gift Wormhole,The Wedding Gift Wormhole,False,2018,21,"Comedy,Romance",7.7,1912
404,1020208,tt6864864,movie,Bobby Robson: More Than a Manager,Bobby Robson: More Than a Manager,False,2018,104,"Documentary,Sport",8.2,2813
405,998656,tt6418918,movie,Little Woods,Little Woods,False,2018,105,"Crime,Drama,Western",6.2,2622
406,998647,tt6418778,movie,Fast Color,Fast Color,False,2018,100,"Drama,Sci-Fi,Thriller",6.1,4906
407,1010369,tt6674692,tvEpisode,The Procreation Calculation,The Procreation Calculation,False,2018,20,"Comedy,Romance",7.3,1821
408,1023958,tt6948326,movie,A Man in a Hurry,Un homme pressé,False,2018,100,"Comedy,Drama",6.3,1363
409,1020260,tt6866224,movie,The Hummingbird Project,The Hummingbird Project,False,2018,111,"Drama,Thriller",6.2,12273
410,1010374,tt6674704,tvEpisode,The Imitation Perturbation,The Imitation Perturbation,False,2018,19,"Comedy,Romance",8.3,2163
411,998555,tt6417466,tvEpisode,The End,The End,False,2018,44,"Drama,Horror,Thriller",8.0,4111
412,1010372,tt6674698,tvEpisode,The Citation Negation,The Citation Negation,False,2018,20,"Comedy,Romance",7.3,1734
413,1010371,tt6674696,tvEpisode,The Grant Allocation Derivation,The Grant Allocation Derivation,False,2018,19,"Comedy,Romance",7.4,1726
414,1020230,tt6865690,movie,The Professor,The Professor,False,2018,90,"Comedy,Drama",6.7,25410
415,1010370,tt6674694,tvEpisode,The Planetarium Collision,The Planetarium Collision,False,2018,19,"Comedy,Romance",6.8,1754
416,1010373,tt6674702,tvEpisode,The Consummation Deviation,The Consummation Deviation,False,2018,22,"Comedy,Romance",7.4,1752
417,1010342,tt6674432,tvEpisode,The Comet Polarization,The Comet Polarization,False,2018,21,"Comedy,Romance",7.5,1683
418,1055579,tt7641316,tvEpisode,A Dark Knight: Reunion,A Dark Knight: Reunion,False,2018,43,"Action,Crime,Drama",8.3,1540
419,1010159,tt6670590,tvEpisode,Perro/Oc,Perro/Oc,False,2018,69,"Crime,Drama,Thriller",8.0,1015
